order_id,order_date,customer_id,segment,region,category,sub_category,product_id,quantity,sales,discount,profit,shipping_cost
ORD-001022,2024-01-29,CUST-00914,Consumer,South,Furniture,Chairs,SKU-FUR-781,7,164.84,0.1,23.79,8.41
ORD-003720,2024-01-29,CUST-00855,Consumer,West,Technology,Accessories,SKU-TEC-764,3,243.93,0.0,54.24,20.46
ORD-001998,2024-01-29,CUST-00760,Home Office,West,Technology,Laptops,SKU-TEC-376,3,90.76,0.0,22.61,35.7
ORD-001289,2024-01-29,CUST-01050,Corporate,Central,Office Supplies,Binders,SKU-OFF-201,7,593.06,0.0,119.2,39.14
ORD-001306,2024-01-29,CUST-01147,Corporate,South,Office Supplies,Binders,SKU-OFF-845,6,86.07,0.0,11.9,42.45
ORD-003146,2024-01-29,CUST-00616,Home Office,South,Furniture,Storage,SKU-FUR-428,2,164.74,0.05,6.72,10.52
ORD-003972,2024-01-29,CUST-00687,Consumer,East,Office Supplies,Art,SKU-OFF-234,4,289.32,0.2,10.54,33.23
ORD-004436,2024-01-29,CUST-00703,Consumer,North,Technology,Phones,SKU-TEC-659,6,205.46,0.1,14.42,10.85
ORD-005276,2024-01-29,CUST-00303,Corporate,Central,Furniture,Bookcases,SKU-FUR-467,6,288.59,0.1,24.7,25.06
ORD-004629,2024-01-29,CUST-00538,Consumer,East,Furniture,Chairs,SKU-FUR-454,6,306.72,0.15,45.56,32.42
ORD-003386,2024-01-29,CUST-00283,Consumer,North,Technology,Printers,SKU-TEC-330,4,208.29,0.05,-2.36,27.87
ORD-004893,2024-01-29,CUST-00361,Home Office,South,Technology,Laptops,SKU-TEC-473,3,361.5,0.0,121.65,35.98
ORD-001058,2024-01-30,CUST-00860,Consumer,West,Office Supplies,Art,SKU-OFF-991,3,113.95,0.0,11.56,38.2
ORD-002730,2024-01-30,CUST-00123,Consumer,South,Furniture,Chairs,SKU-FUR-788,6,230.2,0.05,-4.56,12.96
ORD-001351,2024-01-30,CUST-00581,Corporate,North,Technology,Accessories,SKU-TEC-873,4,332.47,0.1,33.81,39.23
ORD-004450,2024-01-30,CUST-00112,Consumer,West,Furniture,Bookcases,SKU-FUR-217,2,360.5,0.0,-35.4,6.87
ORD-000274,2024-01-30,CUST-00979,Consumer,East,Office Supplies,Binders,SKU-OFF-123,1,374.27,0.0,70.82,7.3
ORD-004317,2024-01-30,CUST-01063,Consumer,North,Furniture,Tables,SKU-FUR-172,1,411.44,0.05,-35.8,43.3
ORD-000038,2024-01-30,CUST-00539,Corporate,North,Office Supplies,Binders,SKU-OFF-147,2,148.86,0.05,13.98,15.1
ORD-002126,2024-01-30,CUST-00051,Home Office,East,Office Supplies,Art,SKU-OFF-381,5,286.8,0.05,60.14,28.26
ORD-000355,2024-01-30,CUST-00623,Consumer,East,Furniture,Tables,SKU-FUR-817,4,162.26,0.2,-20.59,33.98
ORD-004110,2024-01-30,CUST-00164,Consumer,South,Office Supplies,Art,SKU-OFF-160,6,205.96,0.2,12.39,27.63
ORD-000543,2024-01-31,CUST-01143,Consumer,North,Office Supplies,Paper,SKU-OFF-721,1,215.42,0.0,23.18,25.79
ORD-002914,2024-01-31,CUST-00675,Corporate,East,Technology,Laptops,SKU-TEC-531,4,325.49,0.0,108.71,17.78
ORD-002463,2024-01-31,CUST-00446,Consumer,Central,Office Supplies,Labels,SKU-OFF-948,7,225.81,0.05,64.4,11.53
ORD-005967,2024-01-31,CUST-00496,Consumer,East,Technology,Phones,SKU-TEC-977,2,622.77,0.15,17.57,10.58
ORD-001225,2024-02-01,CUST-01090,Home Office,Central,Technology,Laptops,SKU-TEC-102,6,97.54,0.0,17.57,20.97
ORD-003791,2024-02-01,CUST-00305,Home Office,West,Furniture,Chairs,SKU-FUR-740,6,126.82,0.0,17.24,22.88
ORD-004213,2024-02-01,CUST-00001,Consumer,North,Technology,Phones,SKU-TEC-178,4,337.1,0.1,79.12,21.51
ORD-005233,2024-02-01,CUST-01013,Corporate,Central,Office Supplies,Binders,SKU-OFF-320,7,478.7,0.1,-5.15,25.76
ORD-002142,2024-02-01,CUST-00708,Home Office,North,Office Supplies,Art,SKU-OFF-537,4,492.71,0.1,10.47,34.68
ORD-001472,2024-02-01,CUST-00284,Home Office,South,Office Supplies,Paper,SKU-OFF-802,3,284.12,0.0,17.73,32.87
ORD-000696,2024-02-02,CUST-00882,Corporate,North,Technology,Accessories,SKU-TEC-132,6,386.82,0.05,51.47,32.67
ORD-001768,2024-02-02,CUST-00026,Corporate,Central,Technology,Accessories,SKU-TEC-799,1,669.11,0.0,69.25,28.23
ORD-000310,2024-02-02,CUST-00318,Consumer,North,Office Supplies,Binders,SKU-OFF-987,2,433.58,0.2,43.9,42.36
ORD-000384,2024-02-02,CUST-01039,Consumer,North,Technology,Accessories,SKU-TEC-424,5,150.81,0.05,23.63,44.67
ORD-003007,2024-02-02,CUST-00111,Consumer,Central,Furniture,Chairs,SKU-FUR-623,1,125.91,0.05,-9.7,6.73
ORD-002012,2024-02-02,CUST-00903,Consumer,West,Technology,Printers,SKU-TEC-509,2,324.35,0.05,29.56,26.06
ORD-003266,2024-02-02,CUST-00169,Consumer,Central,Furniture,Chairs,SKU-FUR-810,7,56.48,0.0,18.91,10.8
ORD-005684,2024-02-02,CUST-00978,Consumer,South,Technology,Printers,SKU-TEC-698,7,205.7,0.0,67.01,16.74
ORD-001037,2024-02-03,CUST-00885,Corporate,South,Office Supplies,Art,SKU-OFF-814,1,141.06,0.2,22.46,21.88
ORD-003834,2024-02-03,CUST-01020,Consumer,South,Furniture,Storage,SKU-FUR-199,5,252.63,0.2,-1.46,14.53
ORD-001243,2024-02-03,CUST-00921,Corporate,East,Technology,Accessories,SKU-TEC-217,5,176.07,0.1,45.21,16.34
ORD-004043,2024-02-03,CUST-01117,Consumer,West,Furniture,Tables,SKU-FUR-781,7,109.93,0.0,-4.64,4.47
ORD-001258,2024-02-03,CUST-00173,Home Office,South,Furniture,Storage,SKU-FUR-874,5,149.47,0.0,56.19,33.53
ORD-004402,2024-02-03,CUST-00621,Corporate,East,Office Supplies,Binders,SKU-OFF-292,2,597.58,0.05,107.05,33.48
ORD-003393,2024-02-03,CUST-00581,Consumer,West,Technology,Phones,SKU-TEC-927,1,99.29,0.05,16.03,40.77
ORD-002969,2024-02-04,CUST-00575,Corporate,West,Technology,Printers,SKU-TEC-819,6,250.19,0.0,64.39,13.66
ORD-002802,2024-02-04,CUST-00865,Home Office,East,Office Supplies,Paper,SKU-OFF-194,4,121.63,0.1,7.17,11.66
ORD-005458,2024-02-04,CUST-00549,Consumer,Central,Furniture,Bookcases,SKU-FUR-353,1,388.37,0.0,36.0,36.08
ORD-000066,2024-02-04,CUST-00848,Consumer,West,Office Supplies,Labels,SKU-OFF-179,4,217.64,0.0,14.5,28.2
ORD-003574,2024-02-04,CUST-00801,Home Office,South,Technology,Phones,SKU-TEC-563,1,250.83,0.1,72.02,34.5
ORD-001276,2024-02-05,CUST-00933,Consumer,South,Technology,Phones,SKU-TEC-939,2,135.33,0.0,38.62,9.64
ORD-003853,2024-02-05,CUST-01054,Consumer,South,Furniture,Tables,SKU-FUR-449,4,203.21,0.0,27.47,44.72
ORD-005712,2024-02-05,CUST-00149,Corporate,West,Office Supplies,Labels,SKU-OFF-443,3,308.78,0.1,39.89,44.66
ORD-004622,2024-02-05,CUST-00664,Consumer,Central,Furniture,Bookcases,SKU-FUR-673,4,167.48,0.1,-12.8,16.59
ORD-002638,2024-02-05,CUST-00149,Consumer,West,Office Supplies,Art,SKU-OFF-242,5,500.37,0.0,91.0,33.99
ORD-000742,2024-02-05,CUST-00455,Corporate,North,Office Supplies,Art,SKU-OFF-515,1,287.5,0.05,54.53,23.63
ORD-003769,2024-02-05,CUST-00386,Home Office,North,Technology,Phones,SKU-TEC-563,6,55.34,0.05,13.68,22.5
ORD-001409,2024-02-06,CUST-00579,Home Office,North,Furniture,Tables,SKU-FUR-164,2,457.4,0.1,73.45,21.09
ORD-000214,2024-02-06,CUST-01134,Consumer,North,Furniture,Tables,SKU-FUR-133,6,258.48,0.0,33.08,19.72
ORD-000740,2024-02-06,CUST-01042,Consumer,North,Furniture,Storage,SKU-FUR-267,6,322.71,0.1,69.09,30.36
ORD-004986,2024-02-06,CUST-00705,Consumer,Central,Office Supplies,Paper,SKU-OFF-406,7,369.25,0.0,95.28,12.61
ORD-003451,2024-02-06,CUST-00927,Consumer,East,Office Supplies,Binders,SKU-OFF-520,7,330.89,0.05,-0.3,9.09
ORD-003105,2024-02-06,CUST-00541,Corporate,South,Office Supplies,Art,SKU-OFF-653,3,117.91,0.0,47.26,19.74
ORD-004108,2024-02-06,CUST-00732,Consumer,South,Office Supplies,Art,SKU-OFF-265,3,223.05,0.0,38.06,4.78
ORD-003930,2024-02-07,CUST-00231,Consumer,West,Furniture,Bookcases,SKU-FUR-394,2,194.41,0.1,24.18,13.0
ORD-001543,2024-02-07,CUST-00644,Consumer,West,Office Supplies,Labels,SKU-OFF-891,4,236.65,0.0,66.57,34.87
ORD-003390,2024-02-07,CUST-00046,Consumer,Central,Furniture,Chairs,SKU-FUR-569,2,205.63,0.15,44.34,39.19
ORD-000563,2024-02-07,CUST-00672,Corporate,Central,Technology,Printers,SKU-TEC-351,3,67.14,0.05,12.62,13.85
ORD-001646,2024-02-07,CUST-00444,Corporate,Central,Office Supplies,Labels,SKU-OFF-636,6,153.71,0.2,19.72,18.74
ORD-003757,2024-02-07,CUST-00449,Home Office,East,Furniture,Chairs,SKU-FUR-870,6,369.53,0.0,54.66,34.64
ORD-001527,2024-02-07,CUST-00610,Home Office,West,Furniture,Tables,SKU-FUR-480,5,191.0,0.2,-5.88,17.52
ORD-002887,2024-02-07,CUST-00127,Consumer,West,Furniture,Chairs,SKU-FUR-133,1,924.65,0.0,161.09,19.36
ORD-000071,2024-02-07,CUST-00715,Consumer,Central,Technology,Accessories,SKU-TEC-885,6,151.29,0.0,38.02,29.04
ORD-003265,2024-02-07,CUST-00273,Consumer,West,Furniture,Tables,SKU-FUR-470,4,50.89,0.0,15.43,8.0
ORD-005625,2024-02-07,CUST-00668,Corporate,North,Furniture,Bookcases,SKU-FUR-351,6,568.11,0.2,67.19,31.97
ORD-001036,2024-02-08,CUST-00457,Consumer,East,Office Supplies,Binders,SKU-OFF-290,1,127.28,0.1,8.92,21.99
ORD-001055,2024-02-08,CUST-00172,Home Office,East,Furniture,Tables,SKU-FUR-258,7,401.15,0.0,32.92,9.66
ORD-000380,2024-02-08,CUST-00814,Consumer,East,Technology,Laptops,SKU-TEC-678,2,36.65,0.0,8.19,29.16
ORD-004051,2024-02-08,CUST-00173,Consumer,East,Technology,Accessories,SKU-TEC-490,4,505.2,0.05,111.58,16.33
ORD-004369,2024-02-08,CUST-00723,Corporate,North,Furniture,Storage,SKU-FUR-424,6,166.79,0.2,22.51,28.0
ORD-003548,2024-02-08,CUST-01116,Home Office,Central,Technology,Printers,SKU-TEC-681,2,168.63,0.2,26.72,5.25
ORD-000571,2024-02-09,CUST-00464,Consumer,West,Furniture,Storage,SKU-FUR-835,5,105.58,0.0,32.19,17.9
ORD-003363,2024-02-09,CUST-00606,Consumer,North,Technology,Phones,SKU-TEC-715,4,531.15,0.0,40.1,36.9
ORD-000477,2024-02-09,CUST-01166,Corporate,West,Office Supplies,Paper,SKU-OFF-703,1,118.48,0.1,22.5,15.8
ORD-001547,2024-02-09,CUST-00341,Consumer,South,Technology,Phones,SKU-TEC-173,2,320.05,0.2,35.74,28.39
ORD-005678,2024-02-09,CUST-00828,Corporate,South,Furniture,Storage,SKU-FUR-309,2,383.83,0.1,6.86,39.59
ORD-004335,2024-02-09,CUST-01054,Home Office,East,Technology,Printers,SKU-TEC-392,5,481.93,0.05,109.37,25.93
ORD-002174,2024-02-09,CUST-00637,Corporate,West,Office Supplies,Paper,SKU-OFF-631,5,119.43,0.2,-7.85,44.08
ORD-001642,2024-02-10,CUST-00932,Consumer,South,Office Supplies,Art,SKU-OFF-111,3,123.54,0.05,23.74,29.47
ORD-003493,2024-02-10,CUST-00868,Corporate,West,Furniture,Bookcases,SKU-FUR-520,3,337.61,0.05,21.17,26.52
ORD-000583,2024-02-10,CUST-00658,Consumer,East,Technology,Accessories,SKU-TEC-749,2,277.17,0.3,12.01,19.75
ORD-001876,2024-02-10,CUST-00711,Home Office,North,Furniture,Storage,SKU-FUR-223,1,319.16,0.05,73.53,26.68
ORD-001708,2024-02-10,CUST-00375,Home Office,South,Office Supplies,Binders,SKU-OFF-497,4,234.3,0.3,-31.9,19.96
ORD-001271,2024-02-10,CUST-00599,Consumer,North,Office Supplies,Labels,SKU-OFF-786,1,91.64,0.0,15.67,40.41
ORD-000750,2024-02-10,CUST-00811,Home Office,East,Technology,Laptops,SKU-TEC-885,7,200.33,0.15,-2.95,18.73
ORD-000844,2024-02-11,CUST-00406,Consumer,Central,Office Supplies,Paper,SKU-OFF-279,1,335.74,0.0,72.4,4.22
ORD-005361,2024-02-11,CUST-01102,Corporate,South,Furniture,Storage,SKU-FUR-777,1,528.98,0.15,-14.29,26.81
ORD-002464,2024-02-11,CUST-00563,Consumer,East,Office Supplies,Binders,SKU-OFF-264,4,46.48,0.2,0.72,41.7
ORD-003510,2024-02-11,CUST-00416,Consumer,West,Furniture,Chairs,SKU-FUR-457,7,353.56,0.0,142.76,25.22
ORD-001988,2024-02-11,CUST-00646,Consumer,Central,Technology,Printers,SKU-TEC-147,3,187.65,0.1,16.82,10.89
ORD-005280,2024-02-11,CUST-00400,Consumer,West,Office Supplies,Labels,SKU-OFF-133,5,351.57,0.2,-7.49,40.77
ORD-004615,2024-02-11,CUST-00828,Corporate,North,Furniture,Storage,SKU-FUR-883,2,233.6,0.2,-1.24,35.11
ORD-004715,2024-02-11,CUST-01160,Consumer,North,Furniture,Storage,SKU-FUR-177,5,239.94,0.05,59.41,38.08
ORD-001476,2024-02-11,CUST-00660,Corporate,West,Furniture,Chairs,SKU-FUR-553,3,117.69,0.0,25.28,14.59
ORD-001371,2024-02-11,CUST-00214,Corporate,West,Office Supplies,Paper,SKU-OFF-302,2,96.37,0.0,11.44,40.42
ORD-001339,2024-02-11,CUST-00699,Consumer,Central,Office Supplies,Art,SKU-OFF-168,2,277.94,0.05,28.29,32.46
ORD-001173,2024-02-12,CUST-00277,Corporate,Central,Technology,Accessories,SKU-TEC-660,6,61.12,0.0,7.11,8.01
ORD-000151,2024-02-12,CUST-00420,Corporate,North,Office Supplies,Labels,SKU-OFF-226,2,632.93,0.1,53.38,41.02
ORD-001069,2024-02-12,CUST-00313,Home Office,North,Technology,Phones,SKU-TEC-201,1,146.69,0.1,21.72,33.31
ORD-005009,2024-02-12,CUST-00137,Consumer,North,Technology,Phones,SKU-TEC-437,1,261.42,0.15,53.08,4.32
ORD-002959,2024-02-12,CUST-01029,Consumer,East,Furniture,Tables,SKU-FUR-843,4,115.87,0.0,-0.17,23.79
ORD-005852,2024-02-12,CUST-00331,Consumer,Central,Furniture,Bookcases,SKU-FUR-154,7,266.63,0.0,52.82,6.15
ORD-004734,2024-02-12,CUST-01022,Home Office,Central,Furniture,Bookcases,SKU-FUR-596,1,561.15,0.2,8.73,4.81
ORD-005270,2024-02-12,CUST-00402,Consumer,East,Furniture,Storage,SKU-FUR-190,5,855.05,0.2,107.34,41.28
ORD-003089,2024-02-13,CUST-01191,Consumer,East,Furniture,Tables,SKU-FUR-458,4,441.75,0.2,-84.89,31.12
ORD-005308,2024-02-13,CUST-00679,Consumer,East,Furniture,Chairs,SKU-FUR-967,7,131.72,0.15,-2.8,32.83
ORD-003662,2024-02-13,CUST-00496,Consumer,East,Technology,Laptops,SKU-TEC-262,4,307.12,0.05,64.38,41.24
ORD-002327,2024-02-13,CUST-00852,Consumer,Central,Furniture,Bookcases,SKU-FUR-323,7,296.55,0.05,1.22,43.13
ORD-004875,2024-02-13,CUST-00945,Consumer,North,Office Supplies,Art,SKU-OFF-657,7,373.08,0.1,41.56,27.81
ORD-002412,2024-02-13,CUST-00055,Corporate,South,Office Supplies,Paper,SKU-OFF-812,4,222.58,0.15,24.68,8.19
ORD-002864,2024-02-13,CUST-00979,Consumer,North,Office Supplies,Paper,SKU-OFF-599,1,413.25,0.15,32.91,14.24
ORD-001332,2024-02-13,CUST-00578,Consumer,South,Office Supplies,Labels,SKU-OFF-888,5,268.88,0.0,45.71,43.23
ORD-004437,2024-02-13,CUST-00569,Corporate,East,Technology,Accessories,SKU-TEC-623,1,387.99,0.2,44.01,42.82
ORD-004451,2024-02-14,CUST-00897,Consumer,West,Office Supplies,Binders,SKU-OFF-955,3,153.83,0.3,5.47,4.85
ORD-001051,2024-02-14,CUST-00868,Consumer,East,Office Supplies,Binders,SKU-OFF-300,4,127.63,0.1,29.9,24.9
ORD-002432,2024-02-14,CUST-00654,Consumer,Central,Technology,Printers,SKU-TEC-698,2,251.26,0.0,36.96,13.64
ORD-005842,2024-02-14,CUST-00143,Consumer,South,Technology,Printers,SKU-TEC-553,7,111.81,0.05,15.04,16.31
ORD-003349,2024-02-14,CUST-01130,Consumer,South,Technology,Printers,SKU-TEC-112,5,134.62,0.2,19.64,39.38
ORD-001338,2024-02-14,CUST-00967,Consumer,East,Technology,Laptops,SKU-TEC-419,1,312.78,0.2,67.55,14.29
ORD-004315,2024-02-14,CUST-01198,Consumer,South,Office Supplies,Paper,SKU-OFF-893,3,453.56,0.0,80.74,26.81
ORD-005163,2024-02-14,CUST-00423,Corporate,Central,Furniture,Chairs,SKU-FUR-361,3,170.68,0.15,20.08,35.83
ORD-005813,2024-02-14,CUST-00428,Consumer,East,Office Supplies,Paper,SKU-OFF-648,4,165.64,0.2,-11.27,10.06
ORD-003121,2024-02-15,CUST-00453,Corporate,South,Technology,Phones,SKU-TEC-303,1,255.87,0.2,12.13,27.5
ORD-002568,2024-02-15,CUST-00272,Home Office,East,Office Supplies,Art,SKU-OFF-844,2,198.87,0.0,39.22,8.01
ORD-005050,2024-02-15,CUST-00374,Consumer,North,Furniture,Tables,SKU-FUR-269,6,202.56,0.15,-3.23,26.41
ORD-000269,2024-02-15,CUST-00229,Consumer,South,Office Supplies,Labels,SKU-OFF-587,2,273.73,0.0,76.55,32.24
ORD-000775,2024-02-15,CUST-00360,Home Office,North,Office Supplies,Paper,SKU-OFF-859,2,451.21,0.0,75.2,20.07
ORD-003670,2024-02-15,CUST-00852,Consumer,South,Furniture,Tables,SKU-FUR-990,5,302.3,0.2,-55.39,41.04
ORD-002703,2024-02-15,CUST-00467,Corporate,West,Furniture,Tables,SKU-FUR-179,2,254.28,0.0,46.48,10.86
ORD-002607,2024-02-15,CUST-00020,Consumer,North,Technology,Printers,SKU-TEC-557,7,146.75,0.0,1.85,21.97
ORD-004304,2024-02-16,CUST-00378,Consumer,East,Technology,Printers,SKU-TEC-988,5,107.03,0.05,18.62,40.83
ORD-000478,2024-02-16,CUST-00414,Consumer,West,Furniture,Storage,SKU-FUR-332,7,406.12,0.1,65.33,18.92
ORD-001794,2024-02-16,CUST-00804,Consumer,North,Technology,Laptops,SKU-TEC-894,7,439.92,0.0,57.49,17.8
ORD-003622,2024-02-16,CUST-00025,Consumer,East,Office Supplies,Labels,SKU-OFF-589,5,460.79,0.0,96.39,24.42
ORD-002520,2024-02-17,CUST-00019,Consumer,East,Office Supplies,Labels,SKU-OFF-319,3,173.92,0.0,37.5,18.27
ORD-000867,2024-02-17,CUST-01149,Corporate,East,Technology,Laptops,SKU-TEC-827,4,156.61,0.1,23.49,38.01
ORD-000262,2024-02-17,CUST-00362,Corporate,North,Furniture,Tables,SKU-FUR-907,3,247.77,0.3,51.73,41.9
ORD-002499,2024-02-18,CUST-00547,Corporate,Central,Office Supplies,Art,SKU-OFF-497,7,55.05,0.0,11.2,11.33
ORD-000699,2024-02-18,CUST-00504,Consumer,North,Technology,Laptops,SKU-TEC-139,4,152.63,0.2,24.03,17.26
ORD-002768,2024-02-18,CUST-00244,Corporate,Central,Furniture,Storage,SKU-FUR-914,5,471.24,0.0,72.18,29.53
ORD-004857,2024-02-18,CUST-00122,Corporate,West,Office Supplies,Binders,SKU-OFF-876,6,343.35,0.1,51.81,12.94
ORD-001594,2024-02-19,CUST-00870,Consumer,West,Office Supplies,Art,SKU-OFF-153,6,325.0,0.1,75.06,30.3
ORD-000229,2024-02-19,CUST-00544,Home Office,South,Office Supplies,Art,SKU-OFF-454,3,344.99,0.3,-33.66,8.34
ORD-000100,2024-02-19,CUST-00897,Consumer,Central,Technology,Accessories,SKU-TEC-123,2,314.39,0.05,54.59,39.29
ORD-001497,2024-02-19,CUST-01148,Consumer,West,Technology,Accessories,SKU-TEC-319,4,102.26,0.0,10.71,21.97
ORD-004109,2024-02-19,CUST-00494,Consumer,Central,Office Supplies,Paper,SKU-OFF-934,6,224.45,0.1,16.08,27.06
ORD-000271,2024-02-19,CUST-00855,Home Office,South,Technology,Accessories,SKU-TEC-265,3,311.83,0.0,90.03,28.54
ORD-004954,2024-02-19,CUST-00881,Home Office,East,Office Supplies,Art,SKU-OFF-598,6,114.46,0.3,11.74,34.4
ORD-002072,2024-02-19,CUST-00937,Home Office,South,Office Supplies,Paper,SKU-OFF-767,5,118.51,0.0,20.46,25.32
ORD-000559,2024-02-19,CUST-00393,Corporate,East,Technology,Printers,SKU-TEC-888,7,268.14,0.05,16.87,5.67
ORD-005427,2024-02-19,CUST-00005,Consumer,East,Furniture,Storage,SKU-FUR-781,5,234.59,0.2,2.12,23.36
ORD-000523,2024-02-19,CUST-00231,Consumer,North,Technology,Phones,SKU-TEC-614,5,157.02,0.1,6.01,7.93
ORD-001433,2024-02-19,CUST-01094,Consumer,South,Technology,Laptops,SKU-TEC-431,7,459.78,0.1,150.09,41.72
ORD-003484,2024-02-20,CUST-00118,Consumer,Central,Office Supplies,Labels,SKU-OFF-351,2,82.91,0.05,12.73,37.86
ORD-001012,2024-02-20,CUST-00743,Consumer,South,Furniture,Tables,SKU-FUR-281,4,269.34,0.0,32.97,18.01
ORD-005632,2024-02-20,CUST-00546,Home Office,Central,Furniture,Bookcases,SKU-FUR-406,6,355.19,0.0,75.9,33.54
ORD-001093,2024-02-20,CUST-00284,Consumer,Central,Office Supplies,Labels,SKU-OFF-410,2,218.35,0.1,10.01,31.19
ORD-001620,2024-02-20,CUST-00093,Consumer,North,Technology,Phones,SKU-TEC-445,4,211.47,0.05,50.87,39.41
ORD-002872,2024-02-20,CUST-00478,Home Office,Central,Furniture,Storage,SKU-FUR-228,4,131.29,0.0,18.06,5.71
ORD-004918,2024-02-20,CUST-01103,Corporate,Central,Office Supplies,Labels,SKU-OFF-823,1,284.16,0.2,38.19,42.27
ORD-002405,2024-02-20,CUST-00279,Consumer,South,Technology,Phones,SKU-TEC-910,2,146.98,0.0,43.41,23.0
ORD-005446,2024-02-21,CUST-00584,Home Office,Central,Office Supplies,Art,SKU-OFF-283,1,173.64,0.0,25.46,4.75
ORD-005542,2024-02-21,CUST-00670,Corporate,North,Furniture,Tables,SKU-FUR-749,4,174.08,0.0,24.12,33.46
ORD-005631,2024-02-21,CUST-00291,Consumer,East,Furniture,Tables,SKU-FUR-892,4,255.46,0.1,29.13,17.58
ORD-004014,2024-02-21,CUST-00995,Home Office,Central,Technology,Accessories,SKU-TEC-555,7,301.86,0.0,62.31,31.74
ORD-001807,2024-02-21,CUST-00530,Home Office,Central,Office Supplies,Art,SKU-OFF-391,2,481.54,0.2,55.54,31.41
ORD-000392,2024-02-21,CUST-00622,Consumer,West,Office Supplies,Paper,SKU-OFF-430,5,309.96,0.1,33.39,44.6
ORD-004758,2024-02-21,CUST-00188,Consumer,North,Technology,Printers,SKU-TEC-437,5,341.13,0.0,79.02,12.91
ORD-005185,2024-02-21,CUST-00598,Corporate,South,Furniture,Tables,SKU-FUR-817,1,141.65,0.0,3.79,22.48
ORD-004218,2024-02-21,CUST-00275,Consumer,West,Technology,Phones,SKU-TEC-703,6,302.33,0.0,112.0,43.88
ORD-001760,2024-02-21,CUST-00045,Consumer,Central,Office Supplies,Binders,SKU-OFF-555,7,656.29,0.0,233.25,37.88
ORD-005667,2024-02-22,CUST-00964,Consumer,North,Office Supplies,Labels,SKU-OFF-528,2,254.62,0.1,7.48,44.86
ORD-002016,2024-02-22,CUST-01055,Corporate,East,Technology,Laptops,SKU-TEC-956,3,346.27,0.1,58.58,15.18
ORD-000141,2024-02-22,CUST-00296,Corporate,North,Office Supplies,Art,SKU-OFF-778,7,219.5,0.3,6.96,23.2
ORD-004022,2024-02-22,CUST-00309,Corporate,West,Technology,Printers,SKU-TEC-664,6,335.58,0.1,18.27,13.49
ORD-001644,2024-02-22,CUST-00315,Consumer,Central,Furniture,Tables,SKU-FUR-794,1,160.95,0.1,-10.31,38.29
ORD-003366,2024-02-23,CUST-00098,Corporate,West,Office Supplies,Labels,SKU-OFF-673,2,295.87,0.0,24.57,7.49
ORD-004521,2024-02-23,CUST-00788,Consumer,South,Furniture,Storage,SKU-FUR-741,7,430.54,0.1,-7.18,13.46
ORD-005411,2024-02-23,CUST-00963,Home Office,South,Technology,Laptops,SKU-TEC-874,7,144.2,0.3,22.56,18.8
ORD-001745,2024-02-23,CUST-00302,Consumer,Central,Office Supplies,Art,SKU-OFF-933,3,366.5,0.1,67.33,9.89
ORD-001390,2024-02-23,CUST-00256,Corporate,Central,Technology,Accessories,SKU-TEC-191,5,219.52,0.15,54.64,31.99
ORD-004708,2024-02-23,CUST-01188,Corporate,Central,Furniture,Tables,SKU-FUR-523,3,189.71,0.0,4.66,42.67
ORD-002733,2024-02-23,CUST-00817,Corporate,West,Office Supplies,Binders,SKU-OFF-458,1,313.46,0.0,72.98,29.66
ORD-005329,2024-02-23,CUST-00687,Corporate,Central,Office Supplies,Labels,SKU-OFF-107,2,296.87,0.1,35.91,25.67
ORD-004785,2024-02-23,CUST-01031,Consumer,West,Furniture,Bookcases,SKU-FUR-780,6,453.18,0.15,-17.9,32.82
ORD-004707,2024-02-23,CUST-00188,Consumer,North,Office Supplies,Binders,SKU-OFF-729,4,114.1,0.1,15.76,24.74
ORD-000751,2024-02-24,CUST-00329,Consumer,West,Technology,Phones,SKU-TEC-401,1,185.48,0.05,34.92,30.22
ORD-002826,2024-02-24,CUST-01014,Corporate,West,Furniture,Storage,SKU-FUR-992,5,829.49,0.0,-88.77,21.78
ORD-002173,2024-02-24,CUST-00186,Consumer,East,Technology,Phones,SKU-TEC-137,2,326.54,0.1,55.94,17.8
ORD-001581,2024-02-24,CUST-00119,Consumer,North,Technology,Laptops,SKU-TEC-293,2,118.07,0.3,-1.82,18.4
ORD-002200,2024-02-24,CUST-00109,Consumer,North,Office Supplies,Labels,SKU-OFF-888,2,240.92,0.0,48.75,13.69
ORD-001832,2024-02-24,CUST-00211,Home Office,South,Office Supplies,Labels,SKU-OFF-418,3,285.51,0.3,19.46,41.29
ORD-000417,2024-02-24,CUST-00967,Consumer,Central,Technology,Accessories,SKU-TEC-177,1,293.47,0.0,57.71,22.98
ORD-003168,2024-02-24,CUST-00013,Corporate,South,Office Supplies,Paper,SKU-OFF-654,2,162.0,0.05,17.79,38.63
ORD-003100,2024-02-24,CUST-00078,Consumer,North,Furniture,Chairs,SKU-FUR-970,2,528.84,0.0,-19.4,7.53
ORD-003107,2024-02-24,CUST-00860,Home Office,South,Office Supplies,Art,SKU-OFF-742,1,315.23,0.05,29.68,26.09
ORD-005931,2024-02-24,CUST-00069,Corporate,West,Furniture,Tables,SKU-FUR-109,3,292.14,0.05,-19.52,25.7
ORD-002240,2024-02-25,CUST-00140,Corporate,South,Technology,Printers,SKU-TEC-376,5,378.1,0.0,3.17,19.32
ORD-000982,2024-02-25,CUST-00456,Corporate,Central,Technology,Phones,SKU-TEC-935,1,433.24,0.2,-7.94,30.69
